source,collection_date,company_name,ticker,cik,country,registry_url,entity_type,status,company_number,company_type,incorporation_date,sic_codes,registered_office_address,corporation_number,corporation_type,registered_office,acn,abn,registration_date,principal_place_of_business,registration_number,legal_form,business_purpose,euid,entity_number,formation_date,registered_agent,cin,company_category,company_sub_category,date_of_incorporation,roc,entity_id,state,registry_id,data_source,revenue_range
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 53 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000052,Public Limited Company,2018-05-25,['7052'],"53 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 54 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000053,Limited Partnership,2017-06-26,['7053'],"54 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 55 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000054,Private Limited Company,2016-07-27,['7054'],"55 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 56 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000055,Public Limited Company,2015-08-28,['7055'],"56 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 57 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000056,Limited Partnership,2014-09-01,['7056'],"57 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 58 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000057,Private Limited Company,2013-10-02,['7057'],"58 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 59 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000058,Public Limited Company,2012-11-03,['7058'],"59 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 60 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000059,Limited Partnership,2011-12-04,['7059'],"60 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 61 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000060,Private Limited Company,2020-01-05,['7060'],"61 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 62 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000061,Public Limited Company,2019-02-06,['7061'],"62 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 63 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000062,Limited Partnership,2018-03-07,['7062'],"63 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 64 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000063,Private Limited Company,2017-04-08,['7063'],"64 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 65 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000064,Public Limited Company,2016-05-09,['7064'],"65 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 66 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000065,Limited Partnership,2015-06-10,['7065'],"66 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 67 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000066,Private Limited Company,2014-07-11,['7066'],"67 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 68 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000067,Public Limited Company,2013-08-12,['7067'],"68 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 69 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000068,Limited Partnership,2012-09-13,['7068'],"69 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 70 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000069,Private Limited Company,2011-10-14,['7069'],"70 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 71 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000070,Public Limited Company,2020-11-15,['7070'],"71 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.068652,UK Company 72 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000071,Limited Partnership,2019-12-16,['7071'],"72 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071182,UK Company 73 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000072,Private Limited Company,2018-01-17,['7072'],"73 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071182,UK Company 74 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000073,Public Limited Company,2017-02-18,['7073'],"74 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071182,UK Company 75 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000074,Limited Partnership,2016-03-19,['7074'],"75 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071182,UK Company 76 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000075,Private Limited Company,2015-04-20,['7075'],"76 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071182,UK Company 77 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000076,Public Limited Company,2014-05-21,['7076'],"77 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071182,UK Company 78 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000077,Limited Partnership,2013-06-22,['7077'],"78 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071182,UK Company 79 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000078,Private Limited Company,2012-07-23,['7078'],"79 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071182,UK Company 80 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000079,Public Limited Company,2011-08-24,['7079'],"80 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071182,UK Company 81 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000080,Limited Partnership,2020-09-25,['7080'],"81 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071182,UK Company 82 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000081,Private Limited Company,2019-10-26,['7081'],"82 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071182,UK Company 83 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000082,Public Limited Company,2018-11-27,['7082'],"83 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071182,UK Company 84 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000083,Limited Partnership,2017-12-28,['7083'],"84 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071182,UK Company 85 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000084,Private Limited Company,2016-01-01,['7084'],"85 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071182,UK Company 86 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000085,Public Limited Company,2015-02-02,['7085'],"86 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071182,UK Company 87 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000086,Limited Partnership,2014-03-03,['7086'],"87 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071375,UK Company 88 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000087,Private Limited Company,2013-04-04,['7087'],"88 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071375,UK Company 89 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000088,Public Limited Company,2012-05-05,['7088'],"89 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071375,UK Company 90 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000089,Limited Partnership,2011-06-06,['7089'],"90 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071375,UK Company 91 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000090,Private Limited Company,2020-07-07,['7090'],"91 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071375,UK Company 92 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000091,Public Limited Company,2019-08-08,['7091'],"92 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071375,UK Company 93 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000092,Limited Partnership,2018-09-09,['7092'],"93 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071375,UK Company 94 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000093,Private Limited Company,2017-10-10,['7093'],"94 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071375,UK Company 95 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000094,Public Limited Company,2016-11-11,['7094'],"95 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071375,UK Company 96 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000095,Limited Partnership,2015-12-12,['7095'],"96 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071375,UK Company 97 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000096,Private Limited Company,2014-01-13,['7096'],"97 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071375,UK Company 98 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000097,Public Limited Company,2013-02-14,['7097'],"98 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071375,UK Company 99 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000098,Limited Partnership,2012-03-15,['7098'],"99 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
UK_COMPANIES_HOUSE,2025-06-15T14:38:04.071375,UK Company 100 Limited,,,United Kingdom,https://find-and-update.company-information.service.gov.uk,,Active,10000099,Private Limited Company,2011-04-16,['7099'],"100 UK Business Street, London, UK",,,,,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 1 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2020-01-01,,,1000000,Corporation,"1 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 2 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2019-02-02,,,1000001,Not-for-profit Corporation,"2 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 3 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2018-03-03,,,1000002,Corporation,"3 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 4 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2017-04-04,,,1000003,Not-for-profit Corporation,"4 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 5 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2016-05-05,,,1000004,Corporation,"5 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 6 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2015-06-06,,,1000005,Not-for-profit Corporation,"6 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 7 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2014-07-07,,,1000006,Corporation,"7 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 8 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2013-08-08,,,1000007,Not-for-profit Corporation,"8 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 9 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2012-09-09,,,1000008,Corporation,"9 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 10 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2011-10-10,,,1000009,Not-for-profit Corporation,"10 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 11 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2010-11-11,,,1000010,Corporation,"11 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 12 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,209-12-12,,,1000011,Not-for-profit Corporation,"12 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 13 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,208-01-13,,,1000012,Corporation,"13 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 14 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,207-02-14,,,1000013,Not-for-profit Corporation,"14 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 15 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,206-03-15,,,1000014,Corporation,"15 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 16 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2020-04-16,,,1000015,Not-for-profit Corporation,"16 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 17 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2019-05-17,,,1000016,Corporation,"17 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 18 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2018-06-18,,,1000017,Not-for-profit Corporation,"18 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 19 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2017-07-19,,,1000018,Corporation,"19 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 20 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2016-08-20,,,1000019,Not-for-profit Corporation,"20 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 21 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2015-09-21,,,1000020,Corporation,"21 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 22 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2014-10-22,,,1000021,Not-for-profit Corporation,"22 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 23 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2013-11-23,,,1000022,Corporation,"23 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 24 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2012-12-24,,,1000023,Not-for-profit Corporation,"24 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 25 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2011-01-25,,,1000024,Corporation,"25 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 26 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2010-02-26,,,1000025,Not-for-profit Corporation,"26 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 27 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,209-03-27,,,1000026,Corporation,"27 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 28 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,208-04-28,,,1000027,Not-for-profit Corporation,"28 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 29 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,207-05-01,,,1000028,Corporation,"29 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 30 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,206-06-02,,,1000029,Not-for-profit Corporation,"30 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 31 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2020-07-03,,,1000030,Corporation,"31 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 32 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2019-08-04,,,1000031,Not-for-profit Corporation,"32 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 33 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2018-09-05,,,1000032,Corporation,"33 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 34 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2017-10-06,,,1000033,Not-for-profit Corporation,"34 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 35 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2016-11-07,,,1000034,Corporation,"35 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 36 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2015-12-08,,,1000035,Not-for-profit Corporation,"36 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 37 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2014-01-09,,,1000036,Corporation,"37 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 38 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2013-02-10,,,1000037,Not-for-profit Corporation,"38 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 39 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2012-03-11,,,1000038,Corporation,"39 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 40 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2011-04-12,,,1000039,Not-for-profit Corporation,"40 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 41 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2010-05-13,,,1000040,Corporation,"41 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 42 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,209-06-14,,,1000041,Not-for-profit Corporation,"42 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 43 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,208-07-15,,,1000042,Corporation,"43 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 44 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,207-08-16,,,1000043,Not-for-profit Corporation,"44 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 45 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,206-09-17,,,1000044,Corporation,"45 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
CANADA_CORPORATIONS,2025-06-15T14:38:04.503363,Canadian Corporation 46 Inc.,,,Canada,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/,,Active,,,2020-10-18,,,1000045,Not-for-profit Corporation,"46 Canada Business Ave, Toronto, ON, Canada",,,,,,,,,,,,,,,,,,,,,
